Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_20,RSI_14,Volume_SMA_20,Volatility,Target_Next_Close
466.23,466.44,462.02,464.89,1317940,461.74,437.22,458.6,42.04,1579074.0,0.2282,476.48
473.44,480.99,473.22,476.48,1102595,463.64,438.54,460.31,53.51,1552437.0,0.2426,480.24
477.14,481.55,471.37,480.24,2330214,466.04,439.92,462.21,60.78,1603403.0,0.2306,485.8
486.52,486.75,483.35,485.8,1106588,469.17,441.51,464.45,75.72,1609498.0,0.2322,490.9
491.26,493.63,483.97,490.9,294617,472.57,443.14,466.97,71.93,1548267.0,0.233,499.87
498.34,502.4,487.2,499.87,983729,476.29,445.02,470.11,84.82,1522212.0,0.2343,501.48
501.83,505.25,501.12,501.48,552533,479.54,446.69,473.09,87.0,1473876.0,0.2328,492.07
495.97,498.12,488.96,492.07,1281656,482.23,448.15,474.9,77.22,1472042.0,0.2396,495.27
496.99,500.0,488.22,495.27,3787973,485.34,449.71,476.84,77.5,1540953.0,0.2309,490.7
487.9,491.57,482.04,490.7,299078,487.77,451.15,478.16,70.41,1494655.0,0.204,487.07
486.8,492.33,483.78,487.07,634011,489.99,452.68,479.01,63.73,1498856.0,0.18,491.62
489.64,498.57,487.75,491.62,772854,491.5,454.42,480.21,69.89,1500659.0,0.1679,501.09
500.12,502.37,495.17,501.09,886197,493.59,456.2,482.2,74.55,1532623.0,0.1747,501.5
500.46,507.14,499.44,501.5,2174046,495.16,458.06,484.04,73.93,1337040.0,0.1726,504.08
502.87,505.86,501.03,504.08,1046712,496.47,460.1,485.95,76.33,1269469.0,0.1726,517.37
514.13,517.83,512.17,517.37,1677209,498.22,462.33,488.94,76.86,1322377.0,0.1869,519.5
519.17,526.59,514.76,519.5,728965,500.03,464.46,491.85,76.35,1310833.0,0.1846,540.45
538.93,545.24,534.53,540.45,1445461,504.87,466.91,496.48,80.4,1346980.0,0.2156,545.33
537.34,549.58,532.8,545.33,2240563,509.87,469.33,501.13,80.35,1252457.0,0.2126,531.38
536.83,542.84,526.91,531.38,669415,513.94,471.57,504.01,66.65,1266618.0,0.244,537.68
540.61,543.33,533.77,537.68,2246954,519.0,474.1,507.22,68.22,1313068.0,0.2418,541.04
540.02,542.24,536.74,541.04,1254061,523.94,476.51,510.44,76.25,1320642.0,0.2328,551.88
551.93,556.51,549.16,551.88,2775574,529.02,479.17,514.39,78.05,1342910.0,0.2377,557.76
554.49,558.67,548.52,557.76,1023628,534.65,481.97,518.52,82.8,1338762.0,0.2375,556.88
561.61,561.77,554.19,556.88,1631476,539.93,484.59,522.17,85.09,1405605.0,0.239,547.02
552.21,555.13,546.88,547.02,1164165,542.89,486.93,524.54,76.44,1414627.0,0.2493,545.58
546.01,550.77,540.43,545.58,1113512,545.5,489.18,526.54,73.0,1442676.0,0.2506,538.94
541.7,544.94,533.97,538.94,1479395,545.35,491.01,527.72,68.18,1452562.0,0.2435,534.53
535.0,543.42,525.5,534.53,1847688,544.27,492.83,528.37,64.53,1355548.0,0.2476,539.54
535.94,539.63,532.25,539.54,442567,545.09,494.62,529.43,61.48,1362723.0,0.2432,553.5
552.36,554.8,550.94,553.5,3786326,546.67,496.68,531.73,65.69,1520338.0,0.2496,557.07
557.44,558.55,555.43,557.07,271649,548.27,498.77,534.14,59.13,1495278.0,0.2494,547.44
546.19,548.87,544.35,547.44,695335,547.83,500.45,535.41,51.1,1485735.0,0.2579,551.38
550.77,551.93,548.04,551.38,1115245,547.19,502.14,536.93,61.67,1432795.0,0.2577,561.64
561.39,568.45,557.13,561.64,1672591,547.66,503.95,539.28,63.36,1464089.0,0.2623,556.81
556.58,558.51,555.22,556.81,4243665,548.64,505.5,540.95,58.65,1592412.0,0.2547,555.97
556.11,557.77,550.47,555.97,271948,549.68,507.09,542.38,52.52,1569561.0,0.2554,556.37
553.42,558.6,547.78,556.37,801183,551.42,508.8,543.71,49.08,1537347.0,0.2153,550.13
548.16,550.88,547.74,550.13,219373,552.99,510.53,544.32,45.83,1436288.0,0.2179,555.79
552.22,563.06,544.57,555.79,1233415,554.61,512.63,545.42,55.7,1464488.0,0.1971,555.06
557.77,558.59,545.08,555.06,1494566,554.76,514.43,546.33,56.22,1426868.0,0.1942,558.84
552.96,558.93,552.09,558.84,4293602,554.94,516.46,547.53,63.58,1578845.0,0.1944,551.72
554.91,557.05,543.26,551.72,1324449,555.37,518.37,547.93,61.32,1506289.0,0.1881,548.39
552.19,557.05,546.84,548.39,2772389,555.07,520.25,547.97,55.96,1593727.0,0.1849,554.64
553.8,563.34,552.8,554.64,1918529,554.37,522.2,548.6,50.85,1608080.0,0.1898,551.82
544.64,553.81,543.35,551.82,848988,553.87,523.98,548.91,46.02,1592321.0,0.1793,566.59
565.57,566.96,563.04,566.59,389582,554.94,525.94,550.6,63.49,1556124.0,0.2015,563.48
563.3,563.65,561.9,563.48,1498539,555.65,527.9,551.82,58.63,1557081.0,0.1966,565.67
562.81,576.46,561.29,565.67,364513,557.2,529.93,553.14,53.24,1482923.0,0.1927,573.93
572.45,577.35,569.57,573.93,3389407,559.01,532.08,555.12,63.07,1630265.0,0.1959,562.12
566.43,567.03,556.6,562.12,1056371,559.72,534.03,555.79,54.03,1493767.0,0.1938,547.75
549.57,551.45,545.73,547.75,3128743,558.61,535.45,555.02,45.23,1636622.0,0.2138,535.62
533.14,538.67,532.08,535.62,818991,557.0,536.56,553.17,42.47,1642804.0,0.2194,546.13
541.77,547.81,538.27,546.13,1491183,556.78,537.77,552.5,45.23,1661601.0,0.2298,541.9
541.02,543.69,539.87,541.9,1421863,555.5,538.79,551.49,43.72,1649065.0,0.2197,563.38
562.78,567.99,559.3,563.38,1160039,556.66,540.06,552.63,51.86,1494884.0,0.2622,558.91
560.3,562.0,556.22,558.91,850748,555.89,541.21,553.23,53.0,1523824.0,0.2639,560.74
559.24,570.09,559.24,560.74,1646174,555.62,542.58,553.94,55.23,1566073.0,0.2641,574.15
575.62,577.61,569.29,574.15,573245,556.47,544.16,555.87,57.78,1583767.0,0.2727,591.99
597.72,603.82,589.62,591.99,457005,558.27,546.18,559.31,64.31,1544946.0,0.2902,610.89
613.38,614.01,608.36,610.89,3250311,563.15,548.66,564.22,65.33,1632734.0,0.3067,622.37
622.22,625.62,611.65,622.37,2151625,570.61,551.28,569.76,69.26,1525635.0,0.3106,632.32
631.74,643.42,617.72,632.32,1267698,580.28,553.9,575.72,70.74,1522797.0,0.3048,638.29
637.15,646.45,636.23,638.29,4556721,589.5,556.64,581.67,70.32,1612014.0,0.3009,646.1
649.92,653.57,637.18,646.1,970714,599.92,559.48,587.81,77.2,1564623.0,0.3011,641.1
639.09,643.84,638.47,641.1,3464789,607.69,561.95,592.89,82.19,1695413.0,0.3027,633.6
633.74,634.58,629.78,633.6,1383959,615.16,564.23,596.76,84.9,1745132.0,0.3014,633.89
634.05,641.06,633.38,633.89,529770,622.47,566.1,600.3,83.71,1696693.0,0.2992,632.59
631.0,635.03,627.63,632.59,5274698,628.31,567.85,603.37,85.64,1942203.0,0.3005,628.61
624.3,632.85,613.1,628.61,2656629,631.98,569.79,605.78,79.73,1905564.0,0.3015,635.53
636.56,641.91,634.49,635.53,1091630,634.44,571.75,608.61,84.15,1907327.0,0.2868,645.03
644.83,658.09,640.83,645.03,2151631,636.71,573.83,612.08,85.17,1858471.0,0.2621,646.21
647.82,649.0,642.07,646.21,870686,638.09,575.71,615.33,83.48,1861056.0,0.2378,661.02
659.26,661.77,656.62,661.02,2334525,640.37,577.78,619.68,83.0,1903223.0,0.24,650.12
654.09,654.8,641.05,650.12,177573,640.77,579.64,622.58,70.31,1841008.0,0.2502,648.56
645.72,652.34,633.29,648.56,531872,641.52,581.68,625.05,65.11,1809600.0,0.2258,641.94
647.44,650.74,640.83,641.94,2632403,642.35,583.6,626.66,55.77,1898683.0,0.2279,624.53
619.07,625.82,616.77,624.53,984880,641.41,585.31,626.46,42.74,1865618.0,0.2581,624.07
625.43,631.41,618.19,624.07,1419810,640.56,587.11,626.23,37.4,1907946.0,0.2495,623.24
624.72,632.32,620.91,623.24,409450,640.03,588.78,625.95,39.27,1905569.0,0.2291,637.87
635.33,640.45,626.27,637.87,5273968,640.26,590.47,627.08,52.36,2006752.0,0.2164,644.26
645.63,648.86,642.98,644.26,3117131,640.18,592.21,628.72,55.38,2055027.0,0.2096,634.75
638.81,645.15,622.67,634.75,1024230,639.04,593.96,629.29,51.04,2042853.0,0.2105,652.98
645.74,660.83,642.28,652.98,869995,638.23,595.99,631.55,60.24,1858517.0,0.2317,665.38
667.06,671.04,660.14,665.38,2740589,639.76,598.06,634.77,62.0,1947011.0,0.2371,671.55
663.18,675.11,654.77,671.55,5873588,642.06,600.36,638.27,60.95,2067451.0,0.2359,669.61
666.38,673.65,665.44,669.61,2579247,644.83,602.63,641.26,59.6,2127215.0,0.2309,660.37
665.75,669.03,657.99,660.37,6834146,648.41,604.71,643.08,49.72,2442434.0,0.2383,657.03
655.11,661.53,654.73,657.03,574996,651.71,606.85,644.41,53.18,2207449.0,0.2393,668.18
664.26,671.45,660.05,668.18,624365,656.2,609.1,646.67,58.29,2105836.0,0.2428,687.68
687.0,693.83,681.42,687.68,464560,661.18,611.75,650.58,67.43,2074482.0,0.2586,704.14
711.42,711.49,701.86,704.14,1712403,667.17,614.66,655.68,80.56,2052521.0,0.2655,699.34
692.94,700.34,684.7,699.34,1383992,673.63,617.61,659.84,77.96,2078186.0,0.2684,688.04
684.42,688.64,673.2,688.04,1064950,677.13,620.4,662.52,72.33,2014707.0,0.2679,689.84
695.0,702.19,682.88,689.84,2297671,679.58,623.1,665.12,69.65,2120712.0,0.2587,672.12
678.36,682.42,668.8,672.12,3223128,679.63,625.51,665.79,59.7,2255275.0,0.2778,675.72
675.37,682.83,674.9,675.72,354856,680.24,627.69,666.74,64.88,2141398.0,0.2743,674.56
670.38,675.7,668.02,674.56,745956,681.66,629.91,667.48,58.95,2129452.0,0.2515,670.2
677.22,678.09,667.36,670.2,2317767,682.98,632.01,667.74,52.14,2174349.0,0.2537,654.68
659.9,673.11,649.05,654.68,827206,681.63,633.62,666.5,43.08,2195237.0,0.2707,660.08
662.32,667.91,657.8,660.08,635034,678.87,635.58,665.89,46.2,1963290.0,0.2603,655.15
652.49,657.01,641.42,655.15,2716432,673.97,637.73,664.86,47.84,1943256.0,0.2605,644.08
643.92,650.43,640.13,644.08,428651,668.45,639.9,662.88,44.97,1913477.0,0.2623,617.23
616.73,621.93,615.2,617.23,944807,661.37,641.32,658.53,32.37,1917217.0,0.2815,617.28
618.3,626.66,614.27,617.28,1564247,654.11,642.83,654.61,21.84,1858400.0,0.2699,634.23
638.83,647.36,634.02,634.23,759901,650.32,644.24,652.66,22.15,1602716.0,0.2885,650.55
653.41,659.81,646.42,650.55,2250188,647.8,646.08,652.46,32.2,1586263.0,0.3057,646.43
642.95,647.45,636.01,646.43,762912,644.99,647.79,651.89,33.98,1282701.0,0.3027,640.94
645.35,647.24,635.51,640.94,3711310,642.06,649.13,650.85,31.69,1439517.0,0.3036,645.78
646.8,655.44,643.35,645.78,1087511,641.17,650.2,650.36,39.09,1462674.0,0.298,636.5
638.69,649.09,636.44,636.5,2057528,638.82,650.71,649.04,34.48,1542322.0,0.2778,639.71
644.4,646.82,634.69,639.71,2184328,637.27,651.06,648.16,36.43,1565919.0,0.2605,647.43
643.83,649.98,640.02,647.43,727935,637.61,651.36,648.09,41.36,1533116.0,0.2669,659.78
659.67,666.79,650.8,659.78,232631,641.86,651.79,649.2,51.98,1491500.0,0.2744,659.12
657.37,664.25,655.57,659.12,1604952,646.05,652.05,650.15,49.61,1456864.0,0.2739,657.44
652.29,659.58,642.28,657.44,1274202,648.37,652.38,650.84,50.95,1359418.0,0.2594,649.16
650.29,651.19,641.24,649.16,1876015,648.23,652.69,650.68,52.16,1435476.0,0.2614,641.48
649.54,652.86,635.56,641.48,1003272,647.74,652.84,649.8,62.29,1448341.0,0.2638,639.63
633.74,639.95,629.41,639.63,852269,647.61,652.98,648.84,61.12,1375067.0,0.2633,643.48
643.38,650.95,642.02,643.48,5997051,647.37,653.28,648.33,55.3,1633559.0,0.2527,652.69
654.78,655.17,645.83,652.69,370317,648.99,653.62,648.74,51.33,1620323.0,0.2565,645.19
645.59,651.01,645.11,645.19,2163332,649.54,653.63,648.4,49.26,1592668.0,0.2583,660.13
659.76,660.29,655.18,660.13,759426,650.81,653.91,649.52,60.31,1609207.0,0.2639,657.78
653.51,661.86,652.39,657.78,919308,650.61,653.84,650.31,56.62,1607932.0,0.2108,657.9
658.67,664.18,649.83,657.9,933146,650.49,654.0,651.03,63.14,1576377.0,0.2108,650.89
648.43,651.03,642.58,650.89,632384,649.84,654.04,651.02,56.56,1570001.0,0.1956,627.96
621.09,631.1,616.26,627.96,1899268,647.71,653.76,648.82,40.31,1552455.0,0.2138,636.66
640.47,644.3,632.22,636.66,3658321,647.23,654.01,647.66,38.05,1697225.0,0.2199,644.06
647.15,647.31,642.19,644.06,1751548,647.68,654.41,647.32,42.72,1599237.0,0.2219,641.67
641.84,645.38,632.84,641.67,1306295,647.5,654.78,646.78,42.43,1610176.0,0.2207,642.64
643.37,648.97,640.8,642.64,546258,646.49,654.87,646.39,46.63,1534613.0,0.2143,647.95
651.43,655.04,641.6,647.95,1818386,646.77,654.94,646.54,53.42,1516316.0,0.2155,633.26
633.97,635.36,627.3,633.26,6750179,644.08,654.91,645.27,47.04,1817428.0,0.2263,628.57
631.41,636.45,625.63,628.57,886861,641.16,654.43,643.68,43.11,1850140.0,0.2143,636.42
635.47,636.44,629.95,636.42,890210,639.01,653.85,642.99,42.39,1814402.0,0.2207,624.87
628.97,631.65,624.72,624.87,767680,636.41,652.91,641.26,40.84,1789076.0,0.2283,627.94
628.95,630.68,624.73,627.94,812985,636.41,652.08,640.0,33.75,1735925.0,0.2264,615.6
616.2,618.05,608.29,615.6,133754,634.3,651.18,637.67,30.66,1692449.0,0.2328,620.23
616.3,625.1,612.67,620.23,1662824,631.92,650.45,636.01,33.41,1732977.0,0.2351,620.21
621.1,630.83,613.27,620.21,611431,629.77,649.49,634.51,35.6,1463696.0,0.2335,605.67
603.15,608.91,592.76,605.67,331634,626.07,647.85,631.76,38.65,1461762.0,0.2376,616.65
614.68,617.61,614.53,616.65,2196887,622.94,646.1,630.32,40.04,1463439.0,0.2476,610.2
607.71,616.78,604.98,610.2,506047,620.64,644.32,628.41,32.98,1450770.0,0.2302,603.13
599.92,603.21,593.06,603.13,917185,618.09,642.62,626.0,31.5,1450664.0,0.2318,605.25
611.68,620.98,599.49,605.25,3887022,614.98,640.93,624.02,32.25,1598358.0,0.233,616.08
620.18,625.25,612.79,616.08,389503,614.1,639.81,623.27,35.62,1586214.0,0.244,607.06
612.89,620.95,606.93,607.06,352893,612.01,638.43,621.72,37.55,1508895.0,0.217,607.93
604.21,609.83,597.62,607.93,1491726,611.24,637.1,620.41,39.82,1400565.0,0.2096,612.16
612.38,618.1,608.91,612.16,3016446,610.43,635.94,619.62,37.59,1463810.0,0.2062,618.87
614.86,622.45,610.82,618.87,341303,610.3,635.22,619.55,46.77,1415561.0,0.2115,620.82
618.66,624.02,613.51,620.82,1666359,611.81,634.44,619.67,46.12,1471566.0,0.2119,617.72
614.88,631.25,610.86,617.72,1914179,611.92,633.69,619.49,51.28,1476355.0,0.2089,610.4
614.18,620.01,608.47,610.4,231577,611.94,633.02,618.62,44.23,1150425.0,0.1981,611.5
610.28,619.03,609.46,611.5,2277983,612.78,632.9,617.94,44.95,1219981.0,0.1973,602.04
605.26,607.94,597.96,602.04,2424860,612.46,632.6,616.43,47.77,1296714.0,0.1964,576.52
578.26,579.43,573.71,576.52,937124,608.5,631.44,612.63,29.04,1305186.0,0.2364,580.6
587.28,590.82,577.09,580.6,3275159,605.85,630.04,609.58,34.14,1428295.0,0.2376,588.82
584.46,590.62,583.98,588.82,2985161,603.94,628.89,607.6,42.43,1570865.0,0.238,568.6
572.18,577.32,562.01,568.6,1306019,599.59,627.44,603.88,33.72,1553025.0,0.2608,560.33
563.54,571.4,557.37,560.33,838058,593.73,625.73,599.74,24.67,1564356.0,0.2628,565.84
563.09,567.69,556.0,565.84,552239,588.23,624.32,596.51,30.65,1575386.0,0.2582,583.87
586.81,588.11,578.95,583.87,1167002,584.85,623.2,595.3,40.27,1523892.0,0.2772,584.34
585.32,585.85,579.69,584.34,1897043,582.24,621.94,594.26,38.4,1593442.0,0.2759,578.28
577.63,580.41,576.45,578.28,927880,578.92,620.31,592.74,32.99,1593977.0,0.2753,576.99
574.61,577.86,574.02,576.99,207315,576.42,618.67,591.24,31.53,1409991.0,0.2746,589.31
587.19,589.79,584.8,589.31,3318326,577.7,617.31,591.05,38.89,1556433.0,0.2782,583.91
589.9,590.91,581.65,583.91,1400274,578.03,616.0,590.37,39.48,1608802.0,0.2756,577.25
577.25,581.73,573.32,577.25,887621,576.87,614.72,589.12,36.98,1578596.0,0.2774,573.37
575.61,577.54,571.96,573.37,2387426,577.35,613.39,587.62,38.62,1547145.0,0.2755,565.51
563.27,566.51,559.98,565.51,4072268,577.87,611.83,585.52,44.92,1733694.0,0.2726,566.83
564.62,572.6,560.57,566.83,127831,577.97,610.12,583.74,43.48,1656767.0,0.2723,581.11
584.25,586.02,578.14,581.11,1702163,577.69,608.83,583.49,46.55,1646166.0,0.2918,584.22
580.28,588.42,578.54,584.22,384108,577.68,607.32,583.56,58.27,1653793.0,0.2912,582.31
581.1,582.48,580.87,582.31,1792798,578.08,605.81,583.44,62.47,1629534.0,0.2909,580.05
580.15,583.21,578.96,580.05,1332199,578.39,604.25,583.12,58.38,1574901.0,0.2868,566.89
567.21,575.23,550.17,566.89,1999846,576.15,602.57,581.57,39.39,1628037.0,0.2567,574.74
574.23,579.52,570.52,574.74,806615,575.23,601.5,580.92,44.51,1504610.0,0.2605,574.36
575.49,575.92,572.56,574.36,268715,574.94,600.26,580.3,47.6,1368787.0,0.2548,573.09
575.08,577.43,566.19,573.09,838781,574.91,598.84,579.61,47.61,1345425.0,0.2227,601.51
603.72,616.05,596.31,601.51,1665237,578.51,598.04,581.69,56.24,1386784.0,0.2754,604.51
601.53,605.33,600.75,604.51,2709606,582.28,597.27,583.87,60.8,1494653.0,0.2745,598.03
597.18,599.59,590.04,598.03,470963,583.97,596.28,585.22,60.92,1459851.0,0.2571,594.52
598.07,599.94,588.27,594.52,2735017,585.0,595.5,586.1,61.15,1501749.0,0.2584,605.15
607.86,608.61,603.24,605.15,716190,587.29,595.03,587.92,70.31,1491165.0,0.2614,606.48
602.32,608.04,598.45,606.48,1607128,589.93,594.43,589.68,70.31,1561156.0,0.2608,593.83
594.88,603.35,591.44,593.83,799774,592.62,593.81,590.08,56.63,1435228.0,0.2636,602.38
596.42,606.91,592.59,602.38,1391282,595.39,593.3,591.25,58.95,1434778.0,0.2654,596.67
596.81,599.09,593.18,596.67,2454668,597.62,592.92,591.77,56.83,1513131.0,0.2642,613.98
619.81,628.32,600.61,613.98,450624,601.71,592.8,593.88,64.11,1416291.0,0.279,624.32
621.36,624.81,617.17,624.32,698070,603.99,592.88,596.78,74.45,1247581.0,0.275,620.46
617.87,622.09,612.42,620.46,1394393,605.58,593.18,599.04,70.15,1310909.0,0.2778,632.81
635.23,640.07,630.32,632.81,8213312,609.06,593.5,602.25,73.3,1636466.0,0.2732,633.77
628.88,637.88,620.8,633.77,602864,612.99,593.97,605.26,74.25,1647404.0,0.2733,642.25
640.22,644.14,638.2,642.25,6150888,616.7,594.75,608.78,69.37,1865309.0,0.2737,647.26
649.19,653.04,641.71,647.26,5977653,620.78,595.59,612.44,69.94,2097581.0,0.2718,639.42
637.39,643.84,633.04,639.42,1112534,625.33,596.06,615.01,69.06,2053216.0,0.2595,633.59
632.84,634.36,627.96,633.59,947401,628.45,596.59,616.78,67.62,2060255.0,0.2632,643.78
646.17,647.72,640.15,643.78,691312,633.17,597.31,619.35,67.49,2081385.0,0.2651,640.87
642.22,646.25,631.38,640.87,1138745,635.85,597.88,621.4,65.36,2096383.0,0.2662,637.32
638.17,641.78,635.19,637.32,390281,637.15,598.25,622.92,71.13,2032635.0,0.2122,628.57
627.51,639.06,622.0,628.57,1131447,637.97,598.41,623.46,62.7,1953727.0,0.2201,632.9
634.07,639.18,631.06,632.9,3982834,637.97,598.71,624.36,67.81,2129321.0,0.2154,653.11
652.7,654.88,645.21,653.11,737581,639.91,599.56,627.09,68.7,2029449.0,0.2358,643.05
644.53,645.72,633.65,643.05,991942,639.99,600.19,628.61,58.98,2043237.0,0.2408,643.61
642.01,647.66,631.39,643.61,308379,639.62,601.03,630.04,61.46,1978299.0,0.2409,657.72
657.12,660.66,656.65,657.72,1622128,641.45,602.65,632.68,62.12,2019417.0,0.2323,657.26
654.01,672.16,651.69,657.26,1485980,643.82,604.18,635.02,61.48,2024152.0,0.2305,662.07
661.95,669.27,661.91,662.07,1265479,645.65,605.65,637.6,60.05,1964692.0,0.2247,651.93
649.28,655.89,644.37,651.93,1011088,646.75,607.32,638.96,52.25,1992716.0,0.2176,656.46
652.8,665.61,649.91,656.46,951498,648.67,609.24,640.63,58.48,2005387.0,0.2121,654.94
655.79,658.98,645.13,654.94,1796804,651.3,611.02,641.99,61.11,2025508.0,0.2104,665.03
665.74,674.09,654.15,665.03,1175197,654.52,612.64,644.18,61.07,1673602.0,0.2061,677.32
679.97,687.85,671.92,677.32,1547231,656.94,614.5,647.34,67.29,1720820.0,0.2136,704.5
702.98,709.79,697.03,704.5,1428286,663.08,617.03,652.78,76.04,1484690.0,0.2484,711.01
712.46,713.46,704.73,711.01,2954210,669.82,619.71,658.33,82.52,1333518.0,0.2487,714.85
716.82,717.29,712.65,714.85,2066971,675.54,622.22,663.71,82.45,1381240.0,0.2405,717.29
718.89,719.64,716.93,717.29,1403233,681.54,624.89,668.82,79.57,1404031.0,0.2343,713.86
710.91,720.3,708.17,713.86,4052066,686.72,627.62,673.11,84.75,1572069.0,0.2345,717.85
718.39,723.42,711.63,717.85,1683212,693.31,630.51,677.37,85.24,1599292.0,0.2317,715.04
716.34,720.96,713.13,715.04,3415963,699.17,633.5,680.96,80.48,1750576.0,0.2307,717.21
717.23,723.03,708.48,717.21,1954322,705.4,636.51,684.41,81.3,1791720.0,0.2192,731.89
724.25,732.15,711.88,731.89,275533,712.08,639.52,688.93,83.05,1606355.0,0.2246,721.28
721.86,729.82,716.9,721.28,3415613,716.48,642.26,692.01,82.69,1740257.0,0.2176,734.09
742.21,746.19,729.16,734.09,1339947,719.44,645.3,696.02,83.94,1757657.0,0.2079,749.11
747.76,749.44,739.55,749.11,1153643,723.25,648.68,701.07,86.82,1799920.0,0.2121,748.16
745.43,753.68,744.59,748.16,1506167,726.58,652.3,705.56,85.0,1794122.0,0.2074,725.08
726.44,726.48,721.18,725.08,912563,727.36,655.31,707.42,68.44,1765451.0,0.2455,718.86
719.98,728.5,715.05,718.86,1442117,727.86,658.2,708.51,56.61,1774283.0,0.25,733.35
737.72,740.6,728.11,733.35,749003,729.41,661.41,710.87,59.58,1761179.0,0.2448,733.46
728.85,741.89,725.11,733.46,3333114,731.25,664.05,713.02,58.25,1880260.0,0.2457,722.91
725.56,729.58,716.96,722.91,1098141,731.82,666.41,713.97,52.32,1845327.0,0.2545,717.82
719.94,724.07,715.04,717.82,885522,730.41,668.81,714.33,51.61,1830843.0,0.2549,727.29
726.77,737.36,726.75,727.29,573813,731.01,671.46,715.57,53.68,1782172.0,0.2515,733.65
734.89,742.73,733.4,733.65,1491093,730.97,674.03,717.29,57.07,1785312.0,0.2129,731.39
735.15,749.84,727.0,731.39,1396787,729.2,676.53,718.63,55.38,1707441.0,0.212,727.74
730.91,731.18,716.01,727.74,1640874,727.16,679.21,719.5,48.28,1686136.0,0.2126,723.84
719.7,727.55,717.77,723.84,528711,727.03,681.64,719.91,51.12,1642410.0,0.2136,714.25
717.18,733.38,712.59,714.25,334053,726.57,683.99,719.37,41.04,1456510.0,0.2184,732.13
731.89,739.86,726.98,732.13,1983697,726.45,686.35,720.59,42.53,1471534.0,0.2352,728.96
729.23,729.35,724.63,728.96,3944029,726.0,688.45,721.39,41.71,1497937.0,0.2353,742.77
743.04,744.11,741.49,742.77,529091,727.98,690.89,723.42,58.3,1426676.0,0.2437,760.29
759.72,768.47,737.83,760.29,4288952,732.23,693.44,726.93,67.58,1627346.0,0.247,772.15
776.75,778.98,767.82,772.15,1509258,736.72,696.21,731.24,66.84,1532029.0,0.2434,767.55
767.23,770.61,761.85,767.55,1195828,740.11,698.72,734.7,64.24,1524823.0,0.2396,772.6
768.27,778.48,765.0,772.6,874984,744.23,701.22,738.31,71.75,1510890.0,0.2305,772.7
771.18,774.82,766.21,772.7,397275,748.72,703.89,741.58,75.13,1455445.0,0.2304,762.68
763.36,769.51,761.37,762.68,2650298,752.61,706.47,743.59,66.12,1542332.0,0.2041,766.78
771.5,771.79,757.32,766.78,646620,757.86,708.93,745.8,65.41,1502557.0,0.1999,753.72
755.99,759.4,747.72,753.72,644451,760.02,711.19,746.56,59.44,1497330.0,0.2019,767.65
764.39,776.83,758.87,767.65,2659213,763.89,713.79,748.56,65.52,1463634.0,0.2107,762.7
772.18,779.93,759.65,762.7,266628,765.88,716.48,749.91,64.99,1422059.0,0.2041,765.39
766.4,769.45,762.06,765.39,355443,766.39,719.13,751.38,70.83,1395555.0,0.2008,769.03
773.94,781.79,767.59,769.03,1185283,766.08,721.45,753.07,67.0,1426128.0,0.1974,766.43
765.85,767.47,764.65,766.43,1520618,765.97,723.91,754.34,67.36,1427605.0,0.1973,773.6
775.66,776.08,771.06,773.6,1772298,766.07,726.51,756.17,65.22,1446380.0,0.1978,768.49
771.71,782.5,764.82,768.49,944641,765.65,728.73,757.35,54.61,1411569.0,0.1987,778.99
783.73,785.81,769.68,778.99,9104649,767.28,731.16,759.41,53.91,1840365.0,0.1998,763.8
767.84,774.27,762.82,763.8,1002177,766.98,733.2,759.82,48.09,1873772.0,0.208,765.63
768.97,779.5,761.84,765.63,999860,768.17,735.47,760.38,46.33,1824580.0,0.1917,788.62
787.38,791.93,778.21,788.62,635654,770.27,738.11,763.07,56.76,1659161.0,0.2134,777.26
775.04,779.75,768.65,777.26,1327921,771.72,740.56,764.42,56.12,1699103.0,0.2154,769.79
771.07,775.66,761.11,769.79,1966899,772.16,742.66,764.93,51.23,1583000.0,0.2039,776.13
779.75,780.41,773.37,776.13,3149840,772.87,744.63,766.0,59.68,1665029.0,0.1984,778.61
777.75,782.43,772.45,778.61,365335,774.09,746.11,767.2,55.26,1623504.0,0.1972,783.11
787.28,787.44,777.52,783.11,987768,775.04,747.56,768.71,59.83,1629144.0,0.1969,789.27
795.01,796.39,782.24,789.27,1719188,777.12,749.05,770.67,61.13,1695239.0,0.1985,797.22
793.57,797.6,789.4,797.22,1923478,778.95,750.64,773.2,62.63,1658898.0,0.1935,811.01
807.62,814.93,801.19,811.01,1208921,783.67,752.59,776.8,68.14,1687013.0,0.2006,816.42
815.85,818.66,810.87,816.42,1856009,788.75,754.56,780.58,67.68,1747591.0,0.1865,813.88
815.13,828.73,811.92,813.88,629593,791.27,756.53,783.75,69.15,1646110.0,0.18,822.54
820.38,828.95,810.04,822.54,4182101,795.8,758.64,787.44,68.66,1841884.0,0.1783,846.74
852.47,854.5,846.42,846.74,2660707,803.49,760.94,793.09,82.99,1957147.0,0.2001,845.48
847.27,852.52,840.56,845.48,410059,810.43,763.42,798.08,81.91,1918386.0,0.2015,833.63
833.79,846.46,827.78,833.63,508854,815.93,765.41,801.46,69.74,1867798.0,0.2105,848.01
841.92,848.6,839.68,848.01,520457,822.42,767.39,805.9,80.23,1805206.0,0.2149,846.9
